tic_ids,Teff,period,st_age,st_ageerr1,st_ageerr2,age_grid,age_posterior,median,+1sigma,-1sigma,mean,mode
TIC257436461,[4720.],[33.122],[nan],[nan],[nan],"[   0.            8.01603206   16.03206413   24.04809619   32.06412826
   40.08016032   48.09619238   56.11222445   64.12825651   72.14428858
   80.16032064   88.17635271   96.19238477  104.20841683  112.2244489
  120.24048096  128.25651303  136.27254509  144.28857715  152.30460922
  160.32064128  168.33667335  176.35270541  184.36873747  192.38476954
  200.4008016   208.41683367  216.43286573  224.4488978   232.46492986
  240.48096192  248.49699399  256.51302605  264.52905812  272.54509018
  280.56112224  288.57715431  296.59318637  304.60921844  312.6252505
  320.64128257  328.65731463  336.67334669  344.68937876  352.70541082
  360.72144289  368.73747495  376.75350701  384.76953908  392.78557114
  400.80160321  408.81763527  416.83366733  424.8496994   432.86573146
  440.88176353  448.89779559  456.91382766  464.92985972  472.94589178
  480.96192385  488.97795591  496.99398798  505.01002004  513.0260521
  521.04208417  529.05811623  537.0741483   545.09018036  553.10621242
  561.12224449  569.13827655  577.15430862  585.17034068  593.18637275
  601.20240481  609.21843687  617.23446894  625.250501    633.26653307
  641.28256513  649.29859719  657.31462926  665.33066132  673.34669339
  681.36272545  689.37875752  697.39478958  705.41082164  713.42685371
  721.44288577  729.45891784  737.4749499   745.49098196  753.50701403
  761.52304609  769.53907816  777.55511022  785.57114228  793.58717435
  801.60320641  809.61923848  817.63527054  825.65130261  833.66733467
  841.68336673  849.6993988   857.71543086  865.73146293  873.74749499
  881.76352705  889.77955912  897.79559118  905.81162325  913.82765531
  921.84368737  929.85971944  937.8757515   945.89178357  953.90781563
  961.9238477   969.93987976  977.95591182  985.97194389  993.98797595
 1002.00400802 1010.02004008 1018.03607214 1026.05210421 1034.06813627
 1042.08416834 1050.1002004  1058.11623246 1066.13226453 1074.14829659
 1082.16432866 1090.18036072 1098.19639279 1106.21242485 1114.22845691
 1122.24448898 1130.26052104 1138.27655311 1146.29258517 1154.30861723
 1162.3246493  1170.34068136 1178.35671343 1186.37274549 1194.38877756
 1202.40480962 1210.42084168 1218.43687375 1226.45290581 1234.46893788
 1242.48496994 1250.501002   1258.51703407 1266.53306613 1274.5490982
 1282.56513026 1290.58116232 1298.59719439 1306.61322645 1314.62925852
 1322.64529058 1330.66132265 1338.67735471 1346.69338677 1354.70941884
 1362.7254509  1370.74148297 1378.75751503 1386.77354709 1394.78957916
 1402.80561122 1410.82164329 1418.83767535 1426.85370741 1434.86973948
 1442.88577154 1450.90180361 1458.91783567 1466.93386774 1474.9498998
 1482.96593186 1490.98196393 1498.99799599 1507.01402806 1515.03006012
 1523.04609218 1531.06212425 1539.07815631 1547.09418838 1555.11022044
 1563.12625251 1571.14228457 1579.15831663 1587.1743487  1595.19038076
 1603.20641283 1611.22244489 1619.23847695 1627.25450902 1635.27054108
 1643.28657315 1651.30260521 1659.31863727 1667.33466934 1675.3507014
 1683.36673347 1691.38276553 1699.3987976  1707.41482966 1715.43086172
 1723.44689379 1731.46292585 1739.47895792 1747.49498998 1755.51102204
 1763.52705411 1771.54308617 1779.55911824 1787.5751503  1795.59118236
 1803.60721443 1811.62324649 1819.63927856 1827.65531062 1835.67134269
 1843.68737475 1851.70340681 1859.71943888 1867.73547094 1875.75150301
 1883.76753507 1891.78356713 1899.7995992  1907.81563126 1915.83166333
 1923.84769539 1931.86372745 1939.87975952 1947.89579158 1955.91182365
 1963.92785571 1971.94388778 1979.95991984 1987.9759519  1995.99198397
 2004.00801603 2012.0240481  2020.04008016 2028.05611222 2036.07214429
 2044.08817635 2052.10420842 2060.12024048 2068.13627255 2076.15230461
 2084.16833667 2092.18436874 2100.2004008  2108.21643287 2116.23246493
 2124.24849699 2132.26452906 2140.28056112 2148.29659319 2156.31262525
 2164.32865731 2172.34468938 2180.36072144 2188.37675351 2196.39278557
 2204.40881764 2212.4248497  2220.44088176 2228.45691383 2236.47294589
 2244.48897796 2252.50501002 2260.52104208 2268.53707415 2276.55310621
 2284.56913828 2292.58517034 2300.6012024  2308.61723447 2316.63326653
 2324.6492986  2332.66533066 2340.68136273 2348.69739479 2356.71342685
 2364.72945892 2372.74549098 2380.76152305 2388.77755511 2396.79358717
 2404.80961924 2412.8256513  2420.84168337 2428.85771543 2436.87374749
 2444.88977956 2452.90581162 2460.92184369 2468.93787575 2476.95390782
 2484.96993988 2492.98597194 2501.00200401 2509.01803607 2517.03406814
 2525.0501002  2533.06613226 2541.08216433 2549.09819639 2557.11422846
 2565.13026052 2573.14629259 2581.16232465 2589.17835671 2597.19438878
 2605.21042084 2613.22645291 2621.24248497 2629.25851703 2637.2745491
 2645.29058116 2653.30661323 2661.32264529 2669.33867735 2677.35470942
 2685.37074148 2693.38677355 2701.40280561 2709.41883768 2717.43486974
 2725.4509018  2733.46693387 2741.48296593 2749.498998   2757.51503006
 2765.53106212 2773.54709419 2781.56312625 2789.57915832 2797.59519038
 2805.61122244 2813.62725451 2821.64328657 2829.65931864 2837.6753507
 2845.69138277 2853.70741483 2861.72344689 2869.73947896 2877.75551102
 2885.77154309 2893.78757515 2901.80360721 2909.81963928 2917.83567134
 2925.85170341 2933.86773547 2941.88376754 2949.8997996  2957.91583166
 2965.93186373 2973.94789579 2981.96392786 2989.97995992 2997.99599198
 3006.01202405 3014.02805611 3022.04408818 3030.06012024 3038.0761523
 3046.09218437 3054.10821643 3062.1242485  3070.14028056 3078.15631263
 3086.17234469 3094.18837675 3102.20440882 3110.22044088 3118.23647295
 3126.25250501 3134.26853707 3142.28456914 3150.3006012  3158.31663327
 3166.33266533 3174.34869739 3182.36472946 3190.38076152 3198.39679359
 3206.41282565 3214.42885772 3222.44488978 3230.46092184 3238.47695391
 3246.49298597 3254.50901804 3262.5250501  3270.54108216 3278.55711423
 3286.57314629 3294.58917836 3302.60521042 3310.62124248 3318.63727455
 3326.65330661 3334.66933868 3342.68537074 3350.70140281 3358.71743487
 3366.73346693 3374.749499   3382.76553106 3390.78156313 3398.79759519
 3406.81362725 3414.82965932 3422.84569138 3430.86172345 3438.87775551
 3446.89378758 3454.90981964 3462.9258517  3470.94188377 3478.95791583
 3486.9739479  3494.98997996 3503.00601202 3511.02204409 3519.03807615
 3527.05410822 3535.07014028 3543.08617234 3551.10220441 3559.11823647
 3567.13426854 3575.1503006  3583.16633267 3591.18236473 3599.19839679
 3607.21442886 3615.23046092 3623.24649299 3631.26252505 3639.27855711
 3647.29458918 3655.31062124 3663.32665331 3671.34268537 3679.35871743
 3687.3747495  3695.39078156 3703.40681363 3711.42284569 3719.43887776
 3727.45490982 3735.47094188 3743.48697395 3751.50300601 3759.51903808
 3767.53507014 3775.5511022  3783.56713427 3791.58316633 3799.5991984
 3807.61523046 3815.63126253 3823.64729459 3831.66332665 3839.67935872
 3847.69539078 3855.71142285 3863.72745491 3871.74348697 3879.75951904
 3887.7755511  3895.79158317 3903.80761523 3911.82364729 3919.83967936
 3927.85571142 3935.87174349 3943.88777555 3951.90380762 3959.91983968
 3967.93587174 3975.95190381 3983.96793587 3991.98396794 4000.        ]","[0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000 0.00000000e+000 3.93128034e-320 3.31029758e-314
 2.40047356e-308 1.49729513e-302 8.02484131e-297 3.69199231e-291
 1.45678161e-285 4.92592054e-280 1.42634391e-274 3.53446015e-269
 7.49090675e-264 1.35718797e-258 2.10112643e-253 2.77851507e-248
 3.13756141e-243 3.02474718e-238 2.48902332e-233 1.74809116e-228
 1.04778571e-223 5.35990943e-219 2.34016774e-214 8.72153930e-210
 2.77505461e-205 7.54016452e-201 1.75001675e-196 3.47055502e-192
 5.88323024e-188 8.52862270e-184 1.05777854e-179 1.12302720e-175
 1.02120324e-171 7.95841481e-168 5.31885941e-164 3.05064481e-160
 1.50268439e-156 6.36189444e-153 2.31688572e-149 7.26433905e-146
 1.96268848e-142 4.57379831e-139 9.20227861e-136 1.60008926e-132
 2.40700070e-129 3.13587454e-126 3.54219986e-123 3.47307851e-120
 2.95931988e-117 2.19394927e-114 1.41694424e-111 7.98209260e-109
 3.92714230e-106 1.68966956e-103 6.36608597e-101 2.10319528e-098
 6.10132230e-096 1.55638179e-093 3.49603595e-091 6.92519125e-089
 1.21149246e-086 1.89247001e-084 2.73037079e-082 3.64935398e-080
 4.51978485e-078 5.18839236e-076 5.52162872e-074 5.44913034e-072
 4.98791751e-070 4.23594265e-068 3.33830878e-066 2.44205620e-064
 1.65861209e-062 1.04616828e-060 6.12962028e-059 3.33694369e-057
 1.68832356e-055 7.94076674e-054 3.47278464e-052 1.41257293e-050
 5.34528345e-049 1.88220501e-047 6.16892101e-046 1.88238155e-044
 5.34900051e-043 1.41584218e-041 3.49176739e-040 8.02556083e-039
 1.71955810e-037 3.43543587e-036 6.40151743e-035 1.11284105e-033
 1.80528584e-032 2.73360327e-031 3.86470448e-030 5.10274240e-029
 6.29380822e-028 7.25375048e-027 7.81391320e-026 7.86955228e-025
 7.41185096e-024 6.53009618e-023 5.38333319e-022 4.15380412e-021
 3.00075246e-020 2.03017044e-019 1.28672178e-018 7.64225845e-018
 4.25483731e-017 2.22132766e-016 1.08783006e-015 4.99903277e-015
 2.15652328e-014 8.73661743e-014 3.32540623e-013 1.18977814e-012
 4.00345469e-012 1.26766270e-011 3.77967304e-011 1.06195012e-010
 2.81393339e-010 7.03873272e-010 1.66385920e-009 3.72150629e-009
 7.88708272e-009 1.58638578e-008 3.03377945e-008 5.52738198e-008
 9.61562947e-008 1.60101561e-007 2.55780513e-007 3.93119036e-007
 5.82786437e-007 8.35526679e-007 1.16142717e-006 1.56925059e-006
 2.06596979e-006 2.65663080e-006 3.34461397e-006 4.13227039e-006
 5.02180982e-006 6.01624662e-006 7.12020496e-006 8.34044550e-006
 9.68607296e-006 1.11684768e-005 1.28011107e-005 1.45992245e-005
 1.65796295e-005 1.87605410e-005 2.11615009e-005 2.38033657e-005
 2.67083377e-005 2.99000162e-005 3.34034584e-005 3.72452382e-005
 4.14535026e-005 4.60580228e-005 5.10902381e-005 5.65832959e-005
 6.25720844e-005 6.90932607e-005 7.61852722e-005 8.38883693e-005
 9.22446121e-005 1.01297870e-004 1.11093813e-004 1.21679892e-004
 1.33105308e-004 1.45420978e-004 1.58679485e-004 1.72935020e-004
 1.88243309e-004 2.04661534e-004 2.22248234e-004 2.41063207e-004
 2.61167389e-004 2.82622719e-004 3.05492003e-004 3.29838758e-004
 3.55727045e-004 3.83221291e-004 4.12386096e-004 4.43286035e-004
 4.75985447e-004 5.10548216e-004 5.47037531e-004 5.85515648e-004
 6.26043647e-004 6.68681178e-004 7.13486191e-004 7.60514676e-004
 8.09820387e-004 8.61454579e-004 9.15465725e-004 9.71899244e-004
 1.03079722e-003 1.09219813e-003 1.15613661e-003 1.22264313e-003
 1.29174380e-003 1.36346008e-003 1.43780855e-003 1.51480070e-003
 1.59444272e-003 1.67673524e-003 1.76167322e-003 1.84924573e-003
 1.93943582e-003 2.03222039e-003 2.12757004e-003 2.22544900e-003
 2.32581509e-003 2.42861961e-003 2.53380737e-003 2.64131662e-003
 2.75107913e-003 2.86302021e-003 2.97705881e-003 3.09310755e-003
 3.21107287e-003 3.33085519e-003 3.45234907e-003 3.57544339e-003
 3.70002154e-003 3.82596171e-003 3.95313706e-003 4.08141611e-003
 4.21066294e-003 4.34073754e-003 4.47149612e-003 4.60279149e-003
 4.73447339e-003 4.86638889e-003 4.99838273e-003 5.13029775e-003]",3879.61,87.75,155.67,3848.48,
